shuttle_lane,distance_state,obstacle_lane,action,distance_name,action_name
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,1,2,loin,Descendre
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,2,1,1,loin,Rester
3,1,1,2,moyen,Descendre
4,1,1,2,moyen,Descendre
4,1,1,2,moyen,Descendre
4,1,1,2,moyen,Descendre
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,0,1,2,proche,Descendre
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,2,3,2,loin,Descendre
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,4,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,2,2,1,loin,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,1,2,1,moyen,Rester
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,0,2,2,proche,Descendre
4,1,4,0,moyen,Monter
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,1,4,1,moyen,Rester
3,0,4,0,proche,Monter
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,1,1,1,moyen,Rester
2,0,1,2,proche,Descendre
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
3,0,1,1,proche,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,2,4,1,loin,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,1,4,1,moyen,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,0,4,1,proche,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,2,2,1,loin,Rester
2,1,2,0,moyen,Monter
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
1,1,2,1,moyen,Rester
